Latitude,Longitude,Frequency
41.79199832,-87.62077674,2
41.88995182,-87.71652237,2
41.90721182,-87.69569199,2
41.87589102,-87.7045111,2
41.88332306,-87.72916369,2
41.88392777,-87.68021341,2
41.76183411,-87.68928218,2
41.89325595,-87.62921645,2
41.87759522,-87.68235254,2
41.72616995,-87.65185144,2
41.74354767,-87.5794738,2
41.95396241,-87.65452926,2
41.76416384,-87.59526525,2
41.89419525,-87.67085311,2
41.86976513,-87.7693732,2
41.91070678,-87.71657609,2
41.90340198,-87.63290331,2
41.73460296,-87.55828451,2
41.691789,-87.67971859,2
41.73664449,-87.60523847,2
41.82032916,-87.6105023,2
41.77235774,-87.62348333,2
41.75777155,-87.61024081,2
41.7325193,-87.58804018,2
41.8980254,-87.72372114,2
41.75005056,-87.63307404,2
41.68561069,-87.66431702,2
42.02253503,-87.6734751,2
41.91254842,-87.7166245,2
41.76416929,-87.59483267,2
41.84437492,-87.71544093,2
41.93556386,-87.64554357,2
41.72708732,-87.59853987,2
41.75764818,-87.63285217,2
41.89222557,-87.71987946,2
41.91823911,-87.69143396,2
41.76080309,-87.6649257,2
41.99484692,-87.68857156,2
41.99797553,-87.67603185,2
41.69057315,-87.70078699,2
41.88023327,-87.76578899,2
41.76344545,-87.71279815,2
41.70846348,-87.62594823,2
41.70407777,-87.52597113,2
41.93173399,-87.76626246,2
41.78370791,-87.59471849,2
41.79304019,-87.70476783,2
41.89325372,-87.62930095,2
41.89494111,-87.68033628,2
41.89783643,-87.71150984,2
41.7368577,-87.66187653,2
41.87665155,-87.6887402,2
41.65280714,-87.61777557,2
41.73829199,-87.5781686,2
41.75355308,-87.56574911,2
41.96973842,-87.74281037,2
41.73881989,-87.64977578,2
41.85457887,-87.70898885,2
41.75129632,-87.60436929,2
41.88538199,-87.70727149,2
41.80309579,-87.72215712,2
41.72847774,-87.63265627,2
41.80931877,-87.62054447,2
41.93568671,-87.70680179,2
41.80338174,-87.74059199,2
41.78215192,-87.65711439,2
41.75908997,-87.63572832,2
41.79518134,-87.66218492,2
41.81633678,-87.60062407,2
41.67554837,-87.62378673,2
41.88534774,-87.66610064,2
41.71454116,-87.53648748,2
41.92720157,-87.71950407,2
41.95667667,-87.66911447,2
41.89134919,-87.74916693,2
41.78583167,-87.7009002,2
41.92102864,-87.75851232,2
41.85254232,-87.72789714,2
41.85571687,-87.71389652,2
41.81125915,-87.66155493,2
41.99737209,-87.78648391,2
41.74384124,-87.55639256,2
41.78348885,-87.70204519,2
41.77681641,-87.66782073,2
41.80297257,-87.61943015,2
41.81101216,-87.69673132,2
41.72946409,-87.63736047,2
41.89495707,-87.75388318,2
41.90649065,-87.6504514,2
41.74843933,-87.63482489,2
41.93145783,-87.75219317,2
41.93857251,-87.76680098,2
41.89328588,-87.67067519,2
41.71637768,-87.60306816,2
41.71092128,-87.5352833,2
41.74748009,-87.61412343,2
41.85580258,-87.71758842,2
41.76333929,-87.64731268,2
41.76204346,-87.67346043,2
41.90076739,-87.62705854,2
41.8369589,-87.65962021,2
41.97355843,-87.65493535,2
41.73700593,-87.66188231,2
41.85180736,-87.63199095,2
41.88109946,-87.69306168,2
41.9642199,-87.66099839,2
41.79723952,-87.64045271,2
41.88701138,-87.71118515,2
41.75329347,-87.67565369,2
41.77233991,-87.7189592,2
41.92115023,-87.73768077,2
41.81798437,-87.60337136,2
41.9323996,-87.75012657,2
41.97675901,-87.69528554,2
41.83644649,-87.66775374,2
41.70729637,-87.53770492,2
41.90773714,-87.75173975,2
41.76984836,-87.64816345,2
41.8806527,-87.7317373,2
41.76998716,-87.65910072,2
41.89525826,-87.62816236,2
41.94586944,-87.76736495,2
41.69337875,-87.66932229,2
41.8667153,-87.62413662,2
41.90979607,-87.67655887,2
41.79663955,-87.69510226,2
41.78635315,-87.6510348,2
41.94213803,-87.64446579,2
41.75644732,-87.71787201,2
41.76020103,-87.65398386,2
41.88324504,-87.7666143,2
41.87530322,-87.76163938,2
41.93529997,-87.65748363,2
41.77122794,-87.66763288,2
41.69025182,-87.66912744,2
41.7316876,-87.60470094,2
41.74998134,-87.64158047,2
41.72692424,-87.63217128,2
41.79702339,-87.79292868,2
41.90891658,-87.73139118,2
41.7799017,-87.60591891,2
41.72790696,-87.66161439,2
41.6838895,-87.62529858,2
41.80615577,-87.6441162,2
41.84905714,-87.71248164,2
41.77137986,-87.65792772,2
41.75436236,-87.6040414,2
41.87164454,-87.72415912,2
41.87222289,-87.72818143,2
41.88565961,-87.64776473,2
41.70810231,-87.62167831,2
41.96661777,-87.78074603,2
41.76416602,-87.59517726,2
41.93133093,-87.76190377,2
41.711484,-87.53648861,2
41.941635,-87.72236864,2
41.74553455,-87.56006586,2
41.86815603,-87.77422626,2
41.91635783,-87.70205647,2
41.91457316,-87.64597841,2
41.76895597,-87.57637577,2
41.81701202,-87.70185915,2
41.65104959,-87.53745707,2
41.75168511,-87.66468315,2
41.81603252,-87.61677593,2
41.68979503,-87.6288255,2
41.94051624,-87.75758752,2
41.74557135,-87.69617261,2
41.8020591,-87.61904786,2
41.77865299,-87.72330217,2
41.76289153,-87.64677864,2
41.88361104,-87.70710517,2
41.94197872,-87.68448052,2
41.75038822,-87.61005615,2
41.74401251,-87.60214316,2
41.65725714,-87.61624059,2
41.89608165,-87.72980009,2
41.95916603,-87.72462043,2
41.76300339,-87.58052166,2
41.68637069,-87.62892144,2
41.91474324,-87.70038231,2
41.76392148,-87.68811769,2
41.8871627,-87.7209562,2
41.74238094,-87.66687929,2
41.76835768,-87.61967843,2
41.65732271,-87.60614724,2
41.76480719,-87.635868,2
41.76810558,-87.62017976,2
41.97608398,-87.64999527,2
41.73688756,-87.55280514,2
41.74738017,-87.57469075,2
41.7081379,-87.62834327,2
41.85938697,-87.66136347,2
41.878797,-87.73162619,2
41.89576841,-87.6854076,2
41.78326877,-87.71864588,2
41.87858812,-87.74587554,2
41.90256327,-87.71734507,2
41.7680902,-87.63600472,2
41.78044096,-87.60354066,2
41.72016531,-87.57102564,2
41.88571008,-87.76564503,2
41.87025739,-87.74550023,2
41.81662807,-87.69445996,2
41.8706306,-87.73645377,2
41.77259843,-87.57524783,2
41.74209186,-87.57095322,2
41.89199209,-87.62807708,2
41.95739302,-87.75974817,2
41.88029551,-87.76118728,2
42.01016015,-87.67658714,2
41.77536081,-87.64710393,2
41.77931191,-87.76788229,2
41.80883396,-87.66497685,2
41.77877127,-87.6642002,2
41.74973679,-87.70056565,2
41.90271881,-87.72077085,2
41.89598506,-87.64299695,2
41.89540978,-87.72158998,2
41.99657056,-87.69107045,2
41.79386728,-87.65061773,2
41.84200034,-87.70618256,2
41.7915003,-87.68885696,2
41.77340755,-87.62150678,2
41.95447957,-87.79099031,2
41.77517291,-87.6640983,2
42.01443865,-87.68049156,2
41.88807225,-87.6203491,2
41.76572207,-87.61466017,2
41.80145541,-87.61773423,2
41.92481347,-87.69671102,2
41.84517737,-87.72335327,2
41.79513629,-87.66339925,2
41.85390675,-87.68185502,2
41.68228571,-87.61670958,2
41.96875312,-87.67949105,2
41.88479029,-87.77337616,2
41.74979793,-87.65129743,2
41.79127243,-87.69129047,2
41.89278947,-87.71501125,2
41.94038429,-87.68641899,2
41.76366632,-87.5994239,2
41.87785173,-87.73611852,2
41.70712158,-87.62685286,2
41.80578499,-87.66732661,2
41.76767212,-87.68699507,2
41.74856239,-87.66144308,2
41.86990402,-87.71837099,2
41.95394487,-87.70395399,2
41.78029706,-87.69952102,2
41.77330351,-87.67253851,2
41.97077378,-87.66771408,2
41.76100549,-87.68589274,2
41.78942738,-87.6741734,2
41.82352901,-87.70323698,2
41.9454545,-87.64745898,2
41.85386195,-87.63275034,2
41.81691219,-87.69324287,2
41.73554554,-87.68134887,2
41.94943707,-87.73072705,2
41.77230761,-87.72113341,2
41.97240952,-87.72202682,2
41.9655789,-87.70922262,2
41.74654483,-87.62126125,2
41.90818582,-87.75964884,2
41.75970125,-87.64700323,2
41.97898324,-87.91061553,2
41.97734633,-87.89849366,2
41.96155686,-87.75390888,2
41.83401979,-87.6388856,2
41.916966,-87.65333053,2
41.81519107,-87.667574,2
41.84706389,-87.64674925,2
41.88417727,-87.76867726,2
41.8543923,-87.71559412,2
41.86150931,-87.72870095,2
41.8860127,-87.72092679,2
41.74947676,-87.60349204,2
41.86937568,-87.6594268,2
41.71606357,-87.59942364,2
41.73809141,-87.56694085,2
41.69431387,-87.63089254,2
41.92428325,-87.79648615,2
41.76107797,-87.63455955,2
41.84580791,-87.70994396,2
41.81457202,-87.69930794,2
41.94209845,-87.77738873,2
41.94431908,-87.64757407,2
41.81031663,-87.65853492,2
41.87601645,-87.73835342,2
41.65641774,-87.53867907,2
41.94534494,-87.69409912,2
41.68802585,-87.61566835,2
41.73871167,-87.55268046,2
41.74783163,-87.65245425,2
41.77655494,-87.6762703,2
41.80128366,-87.62100762,2
41.96632397,-87.65713376,2
41.96265835,-87.66098171,2
41.86194023,-87.72871525,2
41.96939211,-87.65482879,2
41.94049791,-87.65290414,2
41.94526226,-87.74538148,2
41.96025965,-87.78365041,2
41.76138379,-87.65630253,2
42.01159232,-87.66418305,2
41.81586268,-87.62301046,2
41.81947338,-87.60795857,2
41.91049956,-87.676728,2
41.89945657,-87.76798435,2
41.6839944,-87.67911655,2
41.88038354,-87.75411401,2
41.88332461,-87.72893599,2
41.9418165,-87.6638729,2
41.94672434,-87.77269483,2
41.95754495,-87.70891866,2
41.72929943,-87.56336356,2
41.96270178,-87.65344376,2
41.77810249,-87.7954853,2
41.7933459,-87.7140647,2
41.77773152,-87.60039275,2
41.90167503,-87.72627245,2
41.77629169,-87.69332065,2
41.8544598,-87.71538792,2
41.7654866,-87.57628826,2
41.77703899,-87.63866477,2
41.76456227,-87.64439658,2
41.95340492,-87.74817784,2
42.00087433,-87.67046876,2
41.96647003,-87.76288418,2
41.86380158,-87.71290437,2
41.65450842,-87.60680462,2
41.84955901,-87.69047306,2
41.89157259,-87.67529485,2
41.79539589,-87.6646214,2
41.88678812,-87.72898782,2
42.01514684,-87.67907862,2
41.75957061,-87.65550791,2
41.77220348,-87.62028834,2
41.7950119,-87.6159833,2
41.92393395,-87.80578952,2
41.837402,-87.69590473,2
41.9330136,-87.69037809,2
41.94223658,-87.65781838,2
41.83404008,-87.67447176,2
41.87481943,-87.73772195,2
41.89867997,-87.70665677,2
41.71265356,-87.62186618,2
41.9277686,-87.75689737,2
41.78138577,-87.61323137,2
41.75053582,-87.61127117,2
41.86503665,-87.64685436,2
41.70008229,-87.60833151,2
41.85182439,-87.7011021,2
41.8086953,-87.6195757,2
41.96905529,-87.71216354,2
41.93865528,-87.76025426,2
41.74995723,-87.63307139,2
41.69889096,-87.6389462,2
41.79288636,-87.62325687,2
41.94869481,-87.78637446,2
41.88278435,-87.70698104,2
41.78146261,-87.61323051,2
41.94400607,-87.6493859,2
41.88753702,-87.61724443,2
41.81020114,-87.68810832,2
41.75420089,-87.6496346,2
41.97729972,-87.89922951,2
41.72743306,-87.68226615,2
41.77835415,-87.60465687,2
41.97618341,-87.66880148,2
41.89925347,-87.76797879,2
41.96041187,-87.77256751,2
41.75117122,-87.56865796,2
41.84203894,-87.71839566,2
41.76114691,-87.64187107,2
41.85380779,-87.63286839,2
41.87923864,-87.72069036,2
41.93111696,-87.7775723,2
41.91921097,-87.752319,2
41.76870728,-87.65333694,2
42.01873449,-87.68651972,2
41.75065487,-87.64314539,2
41.80504823,-87.61386874,2
41.76386436,-87.67658307,2
41.70368305,-87.56445294,2
41.72527172,-87.59486434,2
41.82500961,-87.62483189,2
41.73852218,-87.55874302,2
41.79375169,-87.69051763,2
41.86755836,-87.65791859,2
41.70048024,-87.5631948,2
41.89993505,-87.71646304,2
41.89704129,-87.76071461,2
41.73847834,-87.55631431,2
41.77918375,-87.68882631,2
41.75871113,-87.68053535,2
41.89979867,-87.76557169,2
41.79053076,-87.62398325,2
41.90843881,-87.75592142,2
41.87691259,-87.62809236,2
41.9206539,-87.65466561,2
41.73681171,-87.59318232,2
41.935387,-87.65270488,2
41.89796789,-87.73417171,2
41.76468782,-87.68385436,2
41.93105705,-87.78165209,2
41.92424811,-87.74560018,2
41.9072722,-87.72919141,2
41.93536432,-87.66850505,2
41.89799813,-87.66979268,2
41.96143387,-87.73844553,2
41.95810525,-87.70448292,2
41.76381162,-87.68566293,2
41.84205523,-87.70618202,2
41.85895765,-87.66021898,2
41.87593853,-87.74399778,2
41.79053355,-87.61911716,2
41.92985514,-87.67204244,2
41.89155672,-87.75058272,2
41.80752869,-87.61864599,2
41.73659344,-87.55556762,2
41.70980678,-87.65020776,2
41.74851991,-87.61364276,2
41.76619613,-87.65657084,2
41.77652976,-87.68099993,2
41.77815685,-87.68970916,2
41.82842246,-87.63995511,2
41.98579464,-87.71261878,2
42.02199337,-87.6742462,2
41.77420666,-87.71600488,2
41.87405398,-87.62868556,2
41.66971596,-87.63442482,2
41.70913138,-87.56089781,2
41.71200855,-87.60390505,2
41.88409313,-87.67552952,2
41.77285385,-87.57403139,2
41.77133404,-87.671272,2
41.96522851,-87.66974266,2
41.67855245,-87.62052508,2
41.76055126,-87.64550608,2
41.90552541,-87.71908725,2
41.93086171,-87.79718804,2
41.92150873,-87.71363907,2
41.74269726,-87.54918047,2
41.92255998,-87.73436426,2
41.88357461,-87.70999195,2
41.91115128,-87.63599281,2
41.80273315,-87.66116719,2
41.97952076,-87.69105057,2
41.85128536,-87.6954329,2
41.93042188,-87.73430542,2
41.89294482,-87.76250681,2
41.95384883,-87.71353911,2
41.91045313,-87.67917158,2
41.8738045,-87.6949006,2
41.77230388,-87.62187458,2
41.75771664,-87.61023776,2
41.73702462,-87.65944927,2
41.85856775,-87.65644575,2
41.77586108,-87.63494169,2
41.90305433,-87.6411943,2
41.9622821,-87.66233873,2
41.87929484,-87.74134878,2
41.81061992,-87.60658755,2
41.90657051,-87.75711749,2
41.73089926,-87.66413673,2
41.75248888,-87.59429958,2
41.80507608,-87.72350272,2
41.80339106,-87.72712773,2
41.75276321,-87.56746632,2
41.78979356,-87.655978,2
41.87748092,-87.69227896,2
41.95352704,-87.67831588,2
41.90223807,-87.67841424,2
41.73957159,-87.60247567,2
41.90780339,-87.68227717,2
41.92816398,-87.70564801,2
41.91900152,-87.64127185,2
41.69903733,-87.63773624,2
41.79799242,-87.60511658,2
41.8795361,-87.62541963,2
41.90770326,-87.68349417,2
41.96825014,-87.72736169,2
41.84656858,-87.61731612,2
41.93693834,-87.64823386,2
41.91608656,-87.66952451,2
41.96164288,-87.66519126,2
41.7335513,-87.60474949,2
41.97672378,-87.66356627,2
41.78547569,-87.70454105,2
41.92649599,-87.71128673,2
41.87366801,-87.74917008,2
41.7638514,-87.6844456,2
41.85888446,-87.62079088,2
41.88171326,-87.75332349,2
41.89531653,-87.728856,2
42.00657813,-87.70336188,2
41.7935674,-87.6277856,2
41.80509509,-87.75042427,2
41.7775944,-87.7239538,2
41.73342949,-87.66178034,2
41.85616344,-87.70416847,2
41.64892926,-87.61599633,2
41.72610157,-87.65793325,2
41.93852305,-87.72963162,2
41.91122285,-87.67748108,2
41.89180373,-87.71541742,2
41.77492567,-87.69937594,2
41.80917124,-87.70279081,2
41.81151062,-87.69063722,2
41.90093802,-87.71568934,2
41.89631283,-87.6242794,2
41.94977232,-87.6531915,2
41.88115286,-87.68740604,2
41.8467127,-87.72463059,2
41.76009021,-87.59083669,2
41.76906896,-87.5727087,2
41.84414381,-87.73239873,2
41.90629679,-87.75835428,2
41.87277762,-87.62596052,2
41.8266883,-87.63140663,2
41.79591302,-87.70118616,2
41.97568694,-87.71399306,2
41.91913973,-87.71452178,2
41.79107391,-87.58670589,2
41.94544431,-87.79773121,2
41.9076808,-87.75634705,2
41.88796675,-87.63488618,2
41.93159847,-87.75887314,2
41.9006235,-87.68696374,2
41.7757968,-87.63882482,2
41.90789122,-87.68227995,2
41.66009931,-87.63299546,2
41.68421548,-87.66037035,2
41.88591938,-87.72092401,2
41.7781821,-87.59918509,2
41.7604128,-87.56149997,2
41.79312862,-87.69988235,2
41.9417107,-87.80214013,2
41.90793225,-87.67984021,2
41.74409602,-87.65235081,2
41.74006456,-87.5599776,2
41.86101829,-87.64718368,2
41.74582913,-87.60212621,2
41.80932303,-87.62034635,2
41.9096478,-87.68232823,2
41.8202968,-87.61277724,2
41.89397617,-87.63526145,2
41.78788928,-87.63403746,2
42.01592079,-87.80658658,2
41.97017657,-87.7175619,2
41.95418361,-87.74858615,2
41.77584835,-87.61069769,2
41.71714248,-87.62976127,2
41.72669757,-87.59852966,2
41.89627416,-87.71390144,2
41.88867066,-87.75292636,2
41.6931345,-87.6533646,2
41.9178512,-87.75096451,2
41.95432291,-87.66640739,2
41.74032552,-87.58572215,2
41.67515993,-87.63700509,2
41.78441229,-87.66918683,2
41.77551079,-87.64832315,2
41.8071256,-87.5935546,2
41.8162187,-87.64360479,2
41.93408939,-87.68794166,2
41.76920653,-87.5895292,2
41.81065557,-87.74568599,2
41.90312072,-87.64219275,2
41.74702961,-87.59416798,2
41.83781,-87.71583435,2
41.77769692,-87.61314799,2
41.75777597,-87.59198855,2
41.86011034,-87.72621421,2
41.69803127,-87.62489082,2
41.70526955,-87.62915098,2
42.00138847,-87.6616668,2
41.73368835,-87.620916,2
41.91911489,-87.64369568,2
41.96924175,-87.72442891,2
41.92162961,-87.69020945,2
41.86653405,-87.69374672,2
41.92238894,-87.74910436,2
41.77843931,-87.69458983,2
41.7421341,-87.55636551,2
41.7589588,-87.62639088,2
41.84475135,-87.64643633,2
42.01694185,-87.68299777,2
41.81445129,-87.60447896,2
41.78965702,-87.64868593,2
41.80940399,-87.61527988,2
41.75560617,-87.64050487,2
41.78511088,-87.62222067,2
41.96446804,-87.65327422,2
41.80237023,-87.59618765,2
41.97711005,-87.65643492,2
41.76238474,-87.66982089,2
41.74520088,-87.60258773,2
41.69748136,-87.62205539,2
41.88114103,-87.75631046,2
41.87329504,-87.7156508,2
41.8743497,-87.72610518,2
41.67536125,-87.63220044,2
41.85594804,-87.7175907,2
41.84603279,-87.7283916,2
41.91905999,-87.77555316,2
41.73736733,-87.55233035,2
41.86363742,-87.73366266,2
41.8254716,-87.61219822,2
41.78920897,-87.72305543,2
41.83606932,-87.65954514,2
41.74435822,-87.64385776,2
41.7672717,-87.72369226,2
41.85730898,-87.65380138,2
41.67148127,-87.65144399,2
41.77454908,-87.6290609,2
41.74136546,-87.71547677,2
41.77583815,-87.61431995,2
41.97319609,-87.66804557,2
41.81262852,-87.68397921,2
41.95300057,-87.78009165,2
41.68534015,-87.7201134,2
41.94588695,-87.76590915,2
41.78704317,-87.61741051,2
41.66345947,-87.62155527,2
41.93133238,-87.76164282,2
41.94438673,-87.66039813,2
41.8513457,-87.68562119,2
41.76629401,-87.57056779,2
41.8279373,-87.67887489,2
41.84166625,-87.71593673,2
41.90830646,-87.77072033,2
41.69274083,-87.61307127,2
41.71985577,-87.57650906,2
41.70615052,-87.63140093,2
41.9370402,-87.65522329,2
41.81616655,-87.73672497,2
41.99805923,-87.69722126,2
42.00779632,-87.67257145,2
41.77687095,-87.68358114,2
41.75175343,-87.56460882,2
41.91417399,-87.71019764,2
41.79799739,-87.6774596,2
41.88386519,-87.61416398,2
41.85899731,-87.71307562,2
41.74600659,-87.68275279,2
41.70298654,-87.61852682,2
41.75512406,-87.64293259,2
41.96374256,-87.68536281,2
41.97056137,-87.73796714,2
41.7738018,-87.64706189,2
41.88171513,-87.75315088,2
41.78153606,-87.61444328,2
41.87289689,-87.69453879,2
41.76593802,-87.66262908,2
41.77097644,-87.57398388,2
41.76374849,-87.69300546,2
41.77477097,-87.69571872,2
41.65790535,-87.6002307,2
41.87369897,-87.74502074,2
41.72095029,-87.68117775,2
41.79384431,-87.62018788,2
41.93361284,-87.64969908,2
41.99400423,-87.69738672,2
41.92273235,-87.64745619,2
41.93926854,-87.71298198,2
41.96910874,-87.65331679,2
41.85372509,-87.69742748,2
41.88098676,-87.70495321,2
41.72945778,-87.65558643,2
41.85481227,-87.66606573,2
41.84755415,-87.71365963,2
41.73679029,-87.71540338,2
41.83349146,-87.6826969,2
41.89523621,-87.77027677,2
41.81721398,-87.63122762,2
41.90140783,-87.72504442,2
41.87464474,-87.73526348,2
41.89374105,-87.76535355,2
41.87282067,-87.70159651,2
41.78565948,-87.68381141,2
41.72073148,-87.56991272,2
41.90025651,-87.69051579,2
41.90343821,-87.73489934,2
41.70307686,-87.6136517,2
41.70071364,-87.62909815,2
